fips_code,prcp_1,prcp_2,prcp_3,prcp_4,prcp_5,prcp_6,prcp_7,prcp_8,prcp_9,prcp_10,prcp_11,prcp_12,tmax_1,tmax_2,tmax_3,tmax_4,tmax_5,tmax_6,tmax_7,tmax_8,tmax_9,tmax_10,tmax_11,tmax_12,tmin_1,tmin_2,tmin_3,tmin_4,tmin_5,tmin_6,tmin_7,tmin_8,tmin_9,tmin_10,tmin_11,tmin_12
48369,0.5553314121037464,0.37507987220447286,0.5888888888888889,1.136046511627907,2.5465968586387433,3.1613756613756614,3.4702770780856427,2.5820779220779224,1.863276836158192,2.17707182320442,1.632944606413994,0.3886627906976744,9.772727272727273,13.828295819935693,19.03841642228739,22.829090909090908,27.247214076246337,32.55,34.53782991202346,33.54838709677419,30.391515151515154,23.624633431085044,16.723939393939396,12.491202346041055,-5.568328445747801,-4.1852090032154345,0.2941348973607038,4.078484848484848,9.840762463343108,16.114545454545457,18.31055718475073,17.58533724340176,14.02,7.164809384164222,0.613030303030303,-3.282991202346041
48371,0.4829518072289156,0.2972222222222222,0.5243932038834951,0.6085923217550274,1.4105325443786982,1.6391108247422679,0.7126841768097374,1.2964912280701755,1.6618638466622602,1.2392347600518807,0.7347074468085106,0.4339525944907111,15.97255369928401,19.728205128205126,24.028817733990145,28.034670116429492,31.973886883273167,35.55409622886866,36.15628140703517,35.629924242424245,31.896753246753246,27.560935524652336,21.726474442988206,18.2012853470437,1.5395933014354068,3.8238866396761133,8.410467980295566,11.99379042690815,16.872924187725634,20.827509778357236,22.181234256926952,21.87790404040404,18.945324675324677,13.443994943109988,7.324246395806028,3.884832904884319
48373,5.080246913580247,2.9139925373134328,4.973159933591588,6.32317880794702,8.5499700059988,4.3967701076630785,3.3428753993610223,5.534057971014493,2.7266401590457257,3.5795852235904086,3.7512874043145445,4.975175808720112,15.33859649122807,20.455882352941178,22.29512195121951,26.74,29.189361702127663,32.7952380952381,35.045945945945945,34.690909090909095,30.73142857142857,26.1375,22.97352941176471,16.107692307692307,2.515789473684211,6.620588235294117,10.697560975609756,14.29298245614035,19.323076923076922,23.678125,23.392857142857142,22.37727272727273,20.185714285714287,14.4375,11.811764705882354,5.430769230769231
48375,0.5378877887788779,0.30988538681948424,0.9287531806615776,1.4594046865104497,3.153255425709516,2.959797297297297,2.925925925925926,2.6000526315789476,1.1353306953080837,2.104819277108434,0.9724030037546934,0.45269938650306746,10.311941964285714,12.818414634146341,18.245939933259177,22.07954022988506,26.240823136818687,31.72173410404624,34.08135775862069,33.3536559139785,29.94933184855234,23.040552486187845,16.75285388127854,13.186990077177509,-5.108174692049272,-4.222682926829268,1.1134743875278397,4.969655172413793,10.46095661846496,16.591319444444444,18.627693965517242,18.058279569892473,14.272017837235229,7.288508287292818,0.8638540478905359,-3.028224917309813
48377,0.4035414725069898,0.29005291005291006,0.2717035611164581,0.2677148846960168,0.8889863547758285,1.651145038167939,1.5726511627906976,2.1036870503597123,1.8771084337349397,0.9620055197792089,0.4481481481481482,0.5517313746065058,16.711041666666667,20.911990950226244,24.894771241830064,29.202721088435375,33.57579185520362,36.191685393258425,34.58454332552693,34.296344086021506,31.11543624161074,27.37107438016529,21.715419501133788,17.98054919908467,1.0756756756756756,4.077149321266968,8.381917211328977,12.232727272727272,17.225850340136056,21.222471910112358,22.159250585480095,22.24051724137931,19.152125279642057,13.756701030927834,7.172562358276645,3.1116704805491993
48379,2.410517529215359,2.8635245901639346,3.38457249070632,5.379768786127167,4.719967793880837,3.8536013400335007,1.7374193548387098,3.0412337662337663,2.4689368770764117,3.7897926634768737,2.697,2.5526936026936027,12.7633431085044,15.07799352750809,20.439296187683286,23.216413373860185,27.439233038348085,31.78909090909091,34.091150442477876,34.30597014925373,31.323636363636364,26.19852507374631,19.42787878787879,15.385923753665688,0.8580645161290322,3.302588996763754,8.20117302052786,11.455045871559633,17.112389380530974,21.548024316109423,23.17079646017699,22.636526946107786,19.166363636363634,12.768934911242603,7.4827272727272724,4.156011730205279
48381,0.7920433996383364,0.3318484383000512,1.4046511627906977,1.936123348017621,3.640276301806589,3.908440366972477,3.6199782844733983,2.993244170096022,1.5937083641746854,2.9523933209647497,1.40625,0.6140358548316571,10.201476014760148,13.676158940397352,19.279754601226994,23.01696113074205,27.457055214723926,32.639628482972135,34.570029673590504,33.751641791044776,30.52760736196319,23.78,17.552580645161292,13.358252427184464,-5.576383763837638,-4.261565836298932,0.9176666666666666,4.911969111969112,10.63140243902439,17.230340557275543,19.46528189910979,18.7562874251497,14.697852760736197,7.317159763313609,0.5442622950819672,-3.520779220779221
48383,0.6753649635036496,0.5742677824267782,0.7167300380228137,1.470909090909091,2.609505703422053,1.6689655172413793,1.4784313725490197,1.2869140625,2.218518518518519,1.7329979879275654,1.3179012345679013,0.5807692307692307,14.140653357531761,17.755625000000002,22.683931947069944,26.750857142857143,30.448098859315586,34.42312373225152,35.96046966731898,35.89304703476483,31.991718426501034,26.930200000000003,20.697142857142858,16.94792899408284,-1.17,0.8456250000000001,5.803584905660378,9.725142857142858,14.955047619047619,19.23211382113821,20.83150684931507,20.74708249496982,17.02323651452282,10.64690618762475,4.8216768916155415,0.6923076923076923
48385,1.2676903390914906,1.3495,1.751242444593687,2.8074297188755017,5.228142589118199,3.1270092226613966,2.239229311433986,3.612019826517968,4.660796915167095,3.9233232628398786,1.6124829467939972,1.8552050473186121,15.752252252252253,18.60797342192691,22.811143695014664,26.123939393939395,29.405865102639297,32.84189602446483,34.11094674556213,34.33372434017595,31.665957446808513,27.205278592375368,20.58320895522388,18.281927710843373,-1.2942942942942943,1.0385382059800663,6.302932551319648,10.346060606060606,15.745454545454546,19.82079510703364,20.935207100591718,20.446920821114368,17.100911854103344,10.717008797653959,5.504850746268657,0.9759036144578314
48387,3.1202928870292888,4.303521126760563,4.224210526315789,5.258225108225108,6.042740286298569,3.4723684210526313,2.8591966173361523,3.2047916666666665,2.637076271186441,3.569037656903766,3.3840085287846486,3.82016632016632,12.721994134897361,14.995469255663432,20.360997067448682,23.29030303030303,27.453079178885627,32.127272727272725,34.39530791788856,34.1058651026393,31.458787878787877,25.977712609970673,19.37333333333333,15.276470588235293,1.4131964809384165,3.659870550161812,8.756304985337243,11.996969696969696,17.066275659824047,21.554848484848485,23.52316715542522,22.785043988269795,19.404848484848486,13.227565982404693,7.422424242424242,4.394117647058823
