,fips_code,prcp_1,prcp_2,prcp_3,prcp_4,prcp_5,prcp_6,prcp_7,prcp_8,prcp_9,prcp_10,prcp_11,prcp_12,tmax_1,tmax_2,tmax_3,tmax_4,tmax_5,tmax_6,tmax_7,tmax_8,tmax_9,tmax_10,tmax_11,tmax_12,tmin_1,tmin_2,tmin_3,tmin_4,tmin_5,tmin_6,tmin_7,tmin_8,tmin_9,tmin_10,tmin_11,tmin_12
35,48075,0.13958333333333334,0.01764705882352941,1.309,6.608,2.019811320754717,3.8463917525773197,0.7578431372549019,2.136,1.0131868131868131,1.296875,0.5445652173913044,0.15408163265306124,9.646774193548387,13.210714285714285,23.006451612903227,24.256666666666668,27.498387096774195,33.11833333333333,34.74677419354838,34.28709677419355,32.36333333333333,27.614516129032257,22.163333333333334,18.058064516129033,-4.05,-2.8232142857142857,6.122580645161291,10.72,13.817741935483872,20.313333333333333,22.259677419354837,21.261290322580646,17.486666666666668,13.295161290322579,5.529999999999999,1.0564516129032258
36,48077,0.6081967213114754,0.18548387096774194,1.9449999999999998,10.58840579710145,5.258730158730159,4.773972602739726,1.4047058823529412,4.598611111111111,2.259722222222222,1.0375,2.2580645161290325,0.027692307692307693,,,,,,,,,,,,,,,,,,,,,,,,
37,48079,0.22580645161290325,0.017857142857142856,0.00967741935483871,1.3,1.7129032258064516,3.643333333333333,2.9612903225806453,1.6741935483870969,1.2133333333333334,0.1032258064516129,0.22999999999999998,0.04838709677419355,8.458064516129031,15.396428571428572,21.66774193548387,24.016666666666666,28.138709677419353,32.276666666666664,31.79032258064516,34.08709677419355,29.28333333333333,26.577419354838707,22.423333333333332,17.85483870967742,-7.312903225806451,-3.4392857142857145,2.3225806451612905,7.836666666666666,11.383870967741936,17.37666666666667,18.338709677419352,18.274193548387096,14.143333333333334,9.17741935483871,3.013333333333333,-0.5451612903225806
38,48081,0.7354838709677419,0.019047619047619046,0.16236559139784945,3.6366666666666667,1.8150537634408603,1.06,5.274358974358974,0.8507936507936508,2.101639344262295,1.3199999999999998,2.722950819672131,0.11612903225806452,11.603225806451613,17.607142857142858,25.806451612903224,26.953333333333337,30.419999999999998,34.78666666666667,33.50322580645162,35.92258064516129,32.99666666666666,29.203225806451616,23.60333333333333,19.270967741935486,-2.4419354838709677,-0.42142857142857143,4.693548387096774,12.173333333333334,14.37,21.263333333333332,20.893548387096775,20.97741935483871,16.513333333333332,11.919354838709676,5.763333333333334,1.1548387096774193
39,48083,0.8302702702702703,0.7634730538922156,0.5666666666666667,3.85,3.9708108108108107,1.76045197740113,2.883606557377049,0.5483695652173913,1.1320224719101124,0.6,2.803370786516854,0.004347826086956522,11.63586956521739,17.839759036144578,25.62795698924731,26.620454545454542,29.67391304347826,33.45057471264368,32.55777777777778,35.354945054945055,32.80568181818182,29.92888888888889,24.89659090909091,19.096703296703296,-0.5597826086956521,2.166265060240964,8.731182795698924,12.772727272727273,16.06086956521739,21.422988505747124,21.77777777777778,21.91098901098901,18.570454545454545,14.15,8.80340909090909,4.212087912087912
40,48085,5.375707898658718,1.532084690553746,2.9287749287749287,4.333232628398791,6.945007451564829,5.413255033557047,2.18133971291866,2.9955766192733018,2.71283255086072,2.500299401197605,4.487481371087929,0.1565671641791045,10.968817204301075,15.35,23.59784946236559,24.88222222222222,28.15483870967742,32.35402298850575,34.596774193548384,34.623655913978496,32.36222222222222,28.401075268817202,22.39666666666667,16.79032258064516,-0.9193548387096774,2.0678571428571426,9.734408602150538,13.702222222222222,17.30537634408602,22.822988505747126,23.82688172043011,23.384946236559138,19.923333333333332,14.94731182795699,10.306666666666667,5.1537634408602155
41,48089,2.7587179487179485,1.363709677419355,2.018483412322275,0.8606860158311346,4.2730964467005075,4.571834625322998,3.9400491400491395,2.588377723970944,1.1023316062176165,1.130890052356021,2.260968660968661,0.4973821989528796,14.401886792452832,19.85535714285714,26.73,28.468333333333334,31.8,33.57333333333334,34.1258064516129,35.54193548387097,34.0,32.16129032258065,27.357894736842105,21.253225806451614,3.7867924528301886,8.741071428571429,12.60983606557377,16.946666666666665,20.37741935483871,23.259999999999998,23.293548387096774,23.329032258064515,20.095,16.575806451612902,12.75,8.696774193548388
42,48091,1.6265004616805172,1.586074672048436,1.7250580046403712,2.010637230306071,6.154227680680208,4.956069651741293,5.286377708978328,0.5660301507537688,1.591653290529695,1.068641470888662,1.1592553749344519,0.5272584033613446,12.525,17.34285714285714,25.63703703703704,27.71,31.28333333333333,32.77333333333333,30.839999999999996,36.019999999999996,32.58571428571428,30.81290322580645,24.759999999999998,17.380000000000003,2.0,5.960714285714285,11.455555555555556,16.240000000000002,19.39677419354839,22.766666666666666,23.11,24.44,20.75714285714286,17.558064516129033,13.146666666666667,5.55
43,48093,1.3961290322580644,0.3264705882352941,0.6535947712418301,2.6486486486486487,2.6225806451612903,4.570344827586206,3.975,1.0980392156862746,1.8980000000000001,0.7817567567567567,2.3135714285714286,0.02857142857142857,12.890322580645162,18.27857142857143,26.745161290322578,27.660000000000004,31.04193548387097,34.65185185185185,34.883870967741935,37.23870967741935,35.446666666666665,31.14193548387097,25.52,20.37741935483871,0.4193548387096774,2.7071428571428573,9.670967741935483,13.48,16.596774193548388,21.196296296296296,21.348387096774193,21.848387096774193,18.476666666666667,14.141935483870967,10.186666666666666,5.32258064516129
44,48095,2.8181818181818183,0.23214285714285715,0.42527472527472526,2.8957894736842107,6.104109589041096,3.4666666666666663,11.497560975609755,0.9107692307692308,1.7134328358208955,1.2671875,5.445454545454545,0.021052631578947368,12.287179487179488,18.340740740740742,26.05967741935484,26.527450980392153,30.72741935483871,33.418965517241375,32.04838709677419,35.96935483870968,32.94166666666667,30.36774193548387,24.916666666666664,19.129032258064516,-2.2473684210526317,1.212962962962963,6.559677419354839,11.998039215686275,15.15,20.52413793103448,20.633870967741935,20.09516129032258,16.371666666666666,11.953225806451613,7.113333333333334,2.4725806451612904
45,48097,1.634375,0.953448275862069,2.355223880597015,9.615686274509804,10.773529411764706,5.047692307692308,2.103030303030303,4.220588235294118,2.4203125,4.910769230769231,2.9870967741935486,0.1032258064516129,9.17741935483871,13.085714285714285,22.53548387096774,21.366666666666667,25.676666666666666,30.95,33.961290322580645,33.46774193548387,31.193333333333335,27.693548387096776,21.316666666666666,14.912903225806451,-2.306451612903226,0.275,8.229032258064517,11.666666666666668,15.653333333333332,22.0,22.89677419354839,21.77741935483871,18.903333333333332,14.90967741935484,8.723333333333333,3.354838709677419
46,48099,3.6149425287356323,0.7052631578947368,1.7479591836734696,2.7845360824742267,4.278350515463917,5.753846153846154,10.308421052631578,1.9636363636363636,2.261797752808989,1.7293478260869566,1.1505617977528089,0.10659340659340659,12.312903225806451,18.233333333333334,25.929032258064517,26.669999999999998,29.980645161290322,33.114814814814814,33.26451612903226,34.318518518518516,32.336666666666666,29.70967741935484,24.246666666666666,19.56206896551724,0.6096774193548387,4.92962962962963,10.664516129032258,14.703333333333333,17.851612903225806,22.203703703703702,22.78709677419355,22.659259259259258,19.04,14.225806451612902,10.726666666666667,5.517241379310344
47,48101,0.11827956989247312,0.023809523809523808,0.9827956989247312,5.588888888888889,2.9806451612903224,2.856179775280899,2.086021505376344,3.1591397849462366,1.0747126436781609,0.6935483870967742,0.3944444444444445,0.022727272727272728,10.274193548387096,14.089285714285714,23.85483870967742,24.908333333333335,27.75967741935484,33.48833333333333,35.119354838709675,34.9741935483871,33.16666666666667,28.63225806451613,23.246666666666666,18.956451612903226,-4.719354838709678,-3.0410714285714286,5.380645161290323,10.546666666666667,12.848387096774193,19.828333333333333,21.48709677419355,20.888709677419353,16.32,12.443548387096774,4.243333333333333,0.22419354838709676
